SUBTIPO,ESTRATO,NIVEL_PISO,VAL_ARRIEN,AREA_M2,ALCOBAS,BANOS,GARAJES,ESTAR,ESTUDIO,ALC_SERVIC
0,4,4,550000,30,1,1,0,0,0,0
0,4,3,500000,40,1,1,0,0,0,0
0,4,5,600000,45,1,1,0,0,0,0
0,4,2,1100000,70,2,2,1,0,0,0
0,4,4,720000,32,1,1,1,0,0,0
0,4,2,800000,35,1,1,1,0,0,0
0,4,2,600000,32,1,1,1,0,0,0
0,4,1,650000,25,1,1,0,0,0,0
0,4,1,650000,30,1,1,0,0,0,0
0,4,4,1300000,70,3,2,1,0,0,0
0,4,5,950000,80,3,2,1,0,0,0
0,4,4,1000000,79,3,2,1,0,0,0
0,4,0,570000,50,2,1,0,0,0,0
1,4,0,800000,70,2,1,1,0,0,0
1,4,1,550000,40,1,1,0,0,0,0
0,5,4,850000,55,2,2,0,0,0,0
0,5,1,800000,57,2,1,0,0,0,0
0,5,1,1500000,78,3,2,1,0,0,0
0,5,1,1300000,70,3,2,1,0,0,0
1,4,0,1050000,110,4,3,0,0,0,0
1,4,0,1200000,110,4,3,0,0,0,0
1,4,0,1300000,110,4,3,0,0,0,0
1,4,0,1150000,125,3,3,0,0,0,1
0,4,1,1100000,116,4,3,0,0,0,0
0,4,1,1150000,126,3,3,0,1,0,0
0,4,3,1050000,90,3,2,0,0,1,0
1,4,0,460000,18,1,1,0,0,0,0
1,4,0,1150000,125,3,3,0,1,0,1
0,4,1,620000,30,1,1,0,0,0,0
0,4,1,700000,35,1,1,0,0,0,0
1,4,0,750000,80,2,2,0,0,0,0
0,4,1,780000,35,1,1,0,0,0,0
0,4,3,800000,50,2,2,0,0,0,0
0,4,0,650000,70,2,1,0,0,0,0
1,4,0,700000,26,1,1,0,0,0,0
0,4,5,1400000,142,4,3,1,0,0,0
0,4,3,1400000,129,4,3,1,0,0,1
0,4,5,1200000,130,4,3,1,0,1,1
0,4,1,850000,35,1,1,0,0,0,0
0,4,4,1100000,94,3,2,1,0,0,1
0,4,3,930000,55,2,1,1,0,0,0
0,4,1,850000,34,1,1,1,0,0,0
0,4,0,875000,55,2,2,1,0,0,0
0,4,3,1250000,66,3,2,2,0,1,0
0,4,2,1200000,57,3,2,1,0,0,0
0,4,1,500000,25,1,1,0,0,0,0
0,4,3,1100000,90,3,2,1,0,1,0
0,4,10,1350000,70,3,2,1,0,0,0
0,4,23,1350000,70,2,2,1,0,1,0
0,4,0,1200000,80,3,2,1,0,0,0
0,4,7,1500000,75,2,2,1,0,0,0
0,4,0,1300000,70,3,2,1,0,0,0
0,4,8,1400000,84,3,2,1,0,1,0
0,4,11,1650000,78,3,2,1,0,0,0
0,4,7,1500000,80,3,2,1,0,0,0
0,4,8,1600000,75,3,2,1,0,0,0
0,4,17,1350000,70,3,2,1,0,0,0
0,4,2,800000,84,3,2,0,0,1,0
0,4,3,850000,80,2,1,1,0,0,0
0,4,3,850000,60,2,3,0,0,0,0
1,4,0,1550000,66,3,1,0,0,0,0
1,4,0,850000,66,3,1,0,0,0,0
1,4,0,820000,94,4,2,0,0,1,0
1,4,0,890000,70,3,1,0,0,0,0
0,4,1,650000,45,1,1,0,0,0,0
1,4,0,850000,94,4,2,0,0,1,0
0,4,1,550000,45,1,1,0,0,0,0
0,4,4,850000,75,3,2,1,0,0,1
0,4,1,600000,45,1,1,0,0,0,0
0,4,4,900000,60,2,2,1,0,0,0
0,4,5,650000,48,2,1,0,0,0,0
0,4,2,900000,200,4,3,1,0,0,1
0,4,3,600000,38,1,1,0,0,0,0
0,4,2,750000,40,1,1,0,0,0,0
0,4,5,600000,45,1,1,0,0,0,0
0,4,2,700000,46,1,1,0,0,0,0
0,4,3,1200000,70,3,2,1,0,0,0
0,4,3,750000,65,3,2,0,0,0,0
0,4,4,1150000,65,3,2,0,0,0,0
0,4,4,850000,87,3,2,0,0,0,0
0,4,3,1350000,68,3,2,1,0,0,0
1,4,0,600000,50,1,1,0,0,0,0
0,4,3,950000,60,2,2,0,0,0,0
0,4,1,470000,25,1,1,0,0,0,0
0,4,1,1350000,87,3,3,0,0,0,0
1,4,0,1500000,110,5,2,1,0,0,0
0,4,2,750000,40,1,1,0,0,0,0
1,4,0,1600000,210,5,2,1,0,0,0
0,4,3,850000,73,3,2,0,0,0,0
0,4,2,1200000,65,2,2,0,0,0,0
1,4,0,1600000,190,4,3,1,0,0,0
1,4,0,1800000,190,4,3,1,0,0,0
1,4,1,1800000,135,4,3,1,0,0,0
0,4,3,680000,83,3,2,0,0,0,0
0,4,1,570000,30,1,1,1,0,0,0
0,4,0,460000,14,1,1,0,0,0,0
1,4,0,1100000,110,3,2,1,0,0,0
1,4,0,900000,150,3,2,0,0,0,0
1,4,0,950000,90,3,2,0,0,0,1
0,4,0,700000,69,2,1,0,0,0,0
0,4,5,600000,38,1,1,1,0,0,0
0,4,5,570000,58,2,1,0,0,0,0
0,4,5,660000,58,2,1,1,0,0,0
0,4,5,800000,42,2,1,1,0,0,0
1,4,0,1100000,180,4,3,1,0,0,1
0,4,0,550000,20,1,1,0,0,0,0
0,4,1,395000,25,1,1,0,0,0,0
0,4,0,1600000,140,5,3,0,0,0,0
0,4,0,1400000,150,4,2,0,0,0,0
1,4,0,950000,110,3,2,1,0,0,0
1,4,0,1030000,95,3,2,1,0,0,0
0,4,4,1100000,110,2,2,0,0,0,0
0,4,3,1000000,70,2,2,1,0,0,0
0,4,5,1200000,80,3,2,1,0,0,0
0,4,4,1000000,70,2,2,1,0,0,0
0,4,2,700000,40,1,1,0,0,0,0
1,4,0,600000,40,2,1,0,0,0,0
0,4,0,880000,65,2,1,0,0,0,0
0,4,1,330000,24,1,1,0,0,0,0
0,4,2,750000,60,2,1,0,0,0,0
0,4,0,500000,20,1,1,0,0,0,0
0,4,5,450000,20,1,1,0,0,0,0
0,4,3,660000,60,2,1,0,0,0,0
0,4,0,700000,62,2,1,0,0,0,0
0,4,0,600000,60,2,1,0,0,0,0
0,4,1,800000,60,2,1,0,0,0,0
0,4,2,550000,60,2,1,0,0,0,0
0,4,2,650000,60,2,1,0,0,0,0
0,4,2,500000,60,2,1,0,0,0,0
0,4,0,500000,42,1,1,0,0,0,0
0,4,1,700000,50,1,1,0,0,0,0
0,4,2,550000,38,1,1,0,0,0,0
0,4,0,750000,64,2,2,0,0,0,0
0,4,1,800000,40,1,1,0,0,0,0
0,4,4,600000,45,1,1,0,0,0,0
0,4,3,850000,70,2,2,0,0,0,0
0,4,4,750000,56,2,1,0,0,0,0
0,4,3,850000,80,2,2,0,0,0,0
1,4,0,730000,55,2,1,0,0,0,0
0,4,0,1100000,85,3,2,1,0,0,0
0,4,3,920000,87,3,2,0,0,0,0
0,4,3,850000,87,3,2,0,0,0,0
0,4,0,1200000,139,3,2,0,0,0,0
1,4,0,750000,48,1,1,0,0,0,0
1,4,0,750000,48,1,1,0,0,0,0
1,4,5,1050000,68,3,2,0,0,0,0
1,4,0,420000,22,1,1,0,0,0,0
1,4,0,280000,15,1,1,0,0,0,0
1,4,4,1300000,80,3,2,0,0,0,0
0,4,4,1300000,150,3,2,1,0,0,0
1,4,0,1300000,145,3,3,1,0,0,1
1,4,3,850000,66,3,1,0,0,0,0
0,4,0,900000,30,1,1,0,0,0,0
1,4,0,950000,125,4,2,0,0,0,0
1,4,0,850000,95,3,1,0,0,0,0
0,4,0,700000,65,2,1,0,0,0,0
0,4,0,1100000,80,3,1,0,0,0,0
0,4,3,1200000,71,3,2,0,0,0,0
1,4,0,850000,120,4,2,0,0,0,0
0,4,3,600000,38,1,1,0,0,0,0
1,4,0,880000,90,3,2,1,0,0,0
1,4,0,1280000,95,3,2,1,0,0,0
0,4,3,700000,48,1,1,0,0,0,0
0,4,0,750000,60,2,1,0,0,0,0
1,4,2,1450000,160,5,4,0,0,0,0
0,4,0,870000,82,3,1,0,0,0,0
0,4,0,1500000,100,2,2,1,0,0,0
0,4,0,1000000,100,3,2,0,0,0,1
1,4,0,900000,70,2,2,0,0,0,0
0,4,3,800000,68,2,2,0,0,0,0
1,4,0,1600000,130,2,2,2,0,0,1
0,4,0,800000,68,2,2,0,0,0,0
1,4,0,700000,65,3,2,0,0,0,0
1,4,0,1100000,90,3,2,0,0,0,0
1,4,0,1000000,78,2,2,0,0,0,0
0,4,0,1000000,65,2,2,1,0,0,0
1,4,0,680000,40,2,1,0,0,0,0
0,4,0,1500000,210,5,4,0,0,0,1
1,4,0,850000,90,3,3,0,0,0,0
1,4,0,1200000,140,4,4,1,0,0,0
0,4,4,620000,95,3,2,0,0,0,1
1,4,0,1000000,112,3,2,0,0,0,0
1,4,0,820000,97,3,2,0,0,0,0
1,4,0,650000,70,2,2,0,0,0,0
0,4,2,800000,70,2,2,0,0,0,1
1,4,0,1150000,55,2,1,0,0,0,0
1,4,0,900000,100,3,2,1,0,0,0
1,4,0,1100000,90,3,2,1,0,0,0
1,4,0,1000000,96,3,2,1,0,0,0
0,4,3,650000,60,2,1,0,0,0,0
0,4,2,950000,88,3,2,0,0,0,0
1,4,0,900000,90,3,2,1,0,0,0
1,4,0,750000,120,4,2,0,0,0,0
1,4,0,480000,85,2,1,0,0,0,0
0,4,2,890000,70,3,2,1,0,0,0
0,4,1,900000,75,3,2,1,0,0,0
0,4,3,800000,65,2,2,1,0,0,0
0,4,2,915000,62,3,2,1,0,0,0
0,4,3,780000,64,2,2,1,0,0,0
0,4,0,750000,40,2,1,0,0,0,0
0,4,3,750000,50,2,1,0,0,0,0
1,4,5,1500000,82,3,3,1,0,0,0
1,4,0,1200000,160,1,2,0,0,0,0
0,4,2,700000,75,2,2,1,0,0,0
0,4,2,1250000,170,3,3,0,0,0,0
0,4,0,1590000,190,3,2,0,1,0,1
0,4,2,720000,118,3,2,0,0,0,0
0,4,2,850000,140,3,2,0,0,0,0
1,4,0,700000,85,2,2,0,0,0,0
0,4,1,400000,22,1,1,0,0,0,0
1,5,0,800000,61,2,2,0,0,0,0
0,4,3,900000,107,3,3,0,0,0,0
1,5,0,670000,67,2,2,0,0,0,0
0,4,3,1300000,103,3,3,0,0,0,0
1,5,0,550000,35,1,1,0,0,0,0
0,4,3,1180000,120,3,3,0,0,0,0
0,4,1,690000,77,2,2,1,0,0,0
1,5,0,550000,30,1,1,0,0,0,0
0,4,3,930000,70,2,2,0,0,0,0
1,4,0,1100000,75,3,2,0,0,0,0
0,5,2,800000,60,2,1,1,0,0,0
1,4,0,1200000,60,2,2,0,0,0,0
1,5,0,1500000,120,3,2,1,0,0,0
0,4,2,1500000,120,4,3,0,0,0,0
0,4,2,1500000,105,3,2,1,0,0,1
0,4,0,1300000,90,3,3,1,0,0,1
0,4,1,400000,28,1,1,0,0,0,0
1,4,0,750000,70,3,2,0,0,0,0
0,4,0,1200000,112,4,3,0,0,0,0
1,4,0,1150000,220,4,3,1,0,0,1
1,4,0,1600000,150,5,3,0,0,1,0
1,5,0,1200000,85,2,2,0,0,0,0
1,5,0,1100000,70,3,2,0,0,0,0
1,5,0,850000,76,3,2,0,0,0,1
1,5,0,1500000,180,3,2,0,1,0,1
1,5,0,990000,80,2,1,1,0,0,0
1,5,0,980000,80,2,1,0,0,0,0
1,5,0,990000,80,2,1,1,0,0,0
1,5,0,2000000,260,6,3,1,0,0,0
1,5,0,1400000,232,5,3,1,0,0,0
1,4,0,450000,25,1,1,0,0,0,0
1,5,0,1500000,250,5,3,1,0,0,0
1,4,0,650000,35,1,1,0,0,0,0
1,4,0,2000000,218,4,2,1,0,0,1
1,5,0,1400000,180,5,3,0,0,0,0
1,5,0,980000,120,3,2,0,0,0,1
1,5,0,1100000,130,3,2,0,0,0,1
1,5,0,900000,90,4,2,0,0,0,0
1,5,1,900000,40,1,1,0,1,0,0
1,5,0,850000,64,2,1,1,0,0,0
1,5,0,1100000,110,3,2,1,0,0,0
1,4,0,700000,40,2,1,0,0,0,0
1,4,0,900000,140,3,3,1,0,0,1
1,4,0,850000,80,3,1,0,0,0,0
1,5,0,1400000,130,3,2,0,0,0,0
0,4,3,1380000,65,2,2,1,0,0,0
0,4,3,1380000,65,2,2,1,0,0,0
0,4,5,1400000,85,2,3,1,0,0,0
0,4,3,1250000,60,2,2,1,0,0,0
0,4,5,1350000,77,2,2,1,0,0,0
0,4,4,1550000,75,3,2,1,0,0,0
0,4,5,1300000,75,2,3,1,0,0,0
0,4,4,850000,55,2,2,0,0,0,0
0,4,1,2000000,154,3,2,1,0,1,0
0,4,4,1000000,120,3,2,0,0,0,0
0,4,3,1300000,92,3,2,1,0,0,0
0,5,2,1000000,65,3,2,0,0,0,0
0,4,0,840000,65,3,1,1,0,0,0
0,4,3,1100000,60,3,1,0,0,0,0
0,4,3,800000,58,2,1,0,0,0,0
0,4,5,850000,55,2,1,0,0,0,0
0,4,6,830000,76,3,2,1,0,0,0
0,4,3,1180000,78,3,2,1,0,0,0
0,4,9,1450000,70,2,1,1,0,0,0
0,4,2,850000,74,2,2,0,0,0,0
0,5,2,1200000,57,3,2,1,0,0,0
0,5,3,1150000,75,3,2,1,0,0,0
0,5,4,1200000,150,3,2,1,0,0,0
0,5,2,1200000,80,3,2,1,0,0,0
0,5,2,750000,80,3,2,1,0,0,0
0,5,5,1100000,80,3,2,1,0,0,0
0,4,5,1100000,70,2,2,0,0,0,0
0,4,2,870000,62,2,2,0,1,0,0
0,5,3,1200000,75,3,2,0,0,0,0
0,5,7,770000,35,1,1,0,0,0,0
0,5,3,800000,38,1,1,0,0,0,0
0,5,10,850000,53,2,1,0,0,0,0
0,5,11,800000,50,2,1,0,0,0,0
0,4,3,1250000,72,3,2,1,0,0,0
0,4,2,1000000,71,3,2,1,0,0,0
0,4,6,1200000,75,2,2,1,0,0,0
0,4,7,1200000,75,2,2,1,0,0,0
0,4,1,1100000,78,3,2,1,0,0,0
0,4,6,1150000,58,2,2,1,0,0,0
0,4,4,950000,50,2,1,1,0,0,0
0,4,1,700000,75,4,2,0,0,0,0
0,4,2,1000000,75,2,2,0,0,1,0
0,4,3,870000,70,2,1,0,0,0,0
0,4,3,800000,74,2,1,0,0,0,0
0,4,0,850000,70,2,2,0,0,0,1
0,5,1,400000,40,1,1,0,0,0,0
0,5,2,1200000,90,2,2,0,0,0,0
0,5,3,1250000,70,3,2,0,0,0,0
1,5,0,1300000,168,4,4,1,0,0,0
0,5,0,800000,120,3,2,0,0,0,0
1,5,2,1150000,103,3,3,0,0,0,0
0,5,3,1400000,110,3,3,0,0,0,0
0,5,3,950000,50,2,1,1,0,0,0
0,5,2,850000,40,2,1,0,0,0,0
0,5,3,1200000,90,3,3,0,0,0,1
0,5,1,1800000,150,4,2,1,0,0,0
0,5,2,1080000,55,2,2,0,0,0,0
0,5,3,1080000,55,2,2,0,0,0,0
0,4,0,400000,18,1,1,0,0,1,0
0,4,1,430000,25,1,1,0,0,0,0
0,5,2,1500000,120,3,2,1,0,1,0
0,5,0,700000,68,2,3,0,0,0,0
0,4,3,1200000,120,4,3,0,0,0,0
0,4,4,780000,55,2,2,0,1,0,0
0,4,4,700000,55,2,1,0,0,0,0
0,5,3,750000,45,2,1,0,0,0,0
0,5,3,1200000,65,3,2,0,0,0,0
0,5,0,730000,35,1,1,0,0,0,0
0,5,2,850000,42,1,1,0,0,0,0
0,5,0,880000,48,1,1,0,0,0,0
0,5,1,750000,45,1,1,0,0,0,0
0,5,1,850000,45,1,1,0,0,0,0
0,5,1,780000,37,1,1,0,0,0,0
0,5,1,730000,34,1,1,0,0,0,0
0,5,1,750000,40,1,1,0,0,0,0
0,5,2,800000,45,1,1,0,0,0,0
0,5,1,750000,45,1,1,0,0,0,0
0,5,1,750000,40,1,1,0,0,0,0
0,5,2,800000,50,1,1,0,0,0,0
0,5,2,2200000,219,5,3,0,0,0,0
0,5,3,1000000,80,3,2,0,0,0,0
0,4,1,330000,20,1,1,0,0,0,0
0,4,1,1100000,120,4,2,0,0,0,0
0,4,4,600000,40,1,1,0,0,0,0
0,5,3,1000000,55,2,2,0,0,0,0
0,5,2,1700000,150,3,3,1,0,1,0
0,5,4,900000,35,1,1,0,0,0,0
0,5,2,1800000,150,3,3,1,0,0,0
0,5,3,750000,30,1,1,0,0,0,0
0,4,1,450000,45,1,1,0,0,0,0
0,4,4,700000,52,2,1,1,0,0,0
0,4,3,800000,67,3,2,1,0,0,0
0,4,3,800000,55,2,2,1,0,0,0
0,4,2,950000,60,2,2,0,0,0,0
0,4,5,850000,58,2,2,1,0,0,0
0,4,4,550000,40,1,1,0,0,0,0
0,4,5,750000,40,2,2,1,0,0,0
0,4,2,720000,55,2,1,1,0,0,0
0,4,2,650000,25,1,1,0,0,0,0
0,4,1,600000,30,1,1,0,0,0,0
0,4,2,750000,55,2,1,0,0,0,0
0,4,2,500000,28,1,1,0,0,0,0
0,4,5,3900000,128,3,4,1,0,0,1
0,4,6,2500000,92,2,2,1,0,0,0
0,4,3,2400000,120,3,2,1,0,0,0
0,4,3,2250000,120,3,2,1,0,0,0
0,4,0,2100000,75,2,2,1,0,0,0
0,5,4,1600000,97,3,2,0,0,0,0
0,5,3,1600000,97,3,2,0,0,0,0
0,4,6,1350000,76,3,2,1,0,0,0
0,4,4,1800000,102,2,2,0,0,0,0
0,4,11,1650000,75,3,2,1,0,0,0
0,4,10,1400000,75,3,2,1,0,0,0
0,4,5,1600000,72,3,2,1,0,0,0
0,4,10,1600000,74,3,2,1,0,0,0
0,4,7,1350000,65,3,3,1,0,0,0
0,4,10,1400000,65,3,3,1,0,0,0
0,4,2,1250000,54,1,2,1,0,0,0
0,4,9,1300000,62,2,2,1,0,0,0
0,4,0,1250000,50,1,2,1,0,0,0
0,4,1,1300000,65,3,2,1,0,0,0
0,4,2,1200000,45,1,2,1,0,0,0
0,4,16,1200000,60,2,2,1,0,0,0
0,4,16,1200000,52,2,2,1,0,0,0
0,4,2,1200000,56,1,2,1,0,0,0
0,4,1,1300000,70,3,2,1,0,0,0
0,4,14,1400000,68,3,2,1,0,0,0
0,4,0,1350000,67,3,2,1,0,0,0
0,4,11,1350000,70,3,2,1,0,0,0
0,4,17,1500000,60,3,2,1,0,1,0
0,4,15,1200000,60,1,1,1,0,0,0
0,4,13,1300000,71,2,2,1,0,0,0
0,4,8,1100000,48,2,2,1,0,0,0
0,4,6,1250000,62,2,2,1,0,0,0
0,4,10,1200000,60,2,2,1,0,0,0
0,4,12,1200000,62,2,2,1,0,0,0
0,4,10,1300000,54,2,2,1,0,0,0
0,4,14,1300000,65,3,2,1,0,0,0
0,4,19,1200000,55,3,2,1,0,0,0
0,4,0,950000,55,3,2,1,0,0,0
0,4,0,850000,46,2,1,0,0,0,0
0,4,13,750000,42,2,1,0,0,0,0
0,4,8,770000,42,2,1,0,0,0,0
0,4,19,950000,42,2,1,1,0,0,0
0,4,10,900000,55,2,2,1,0,0,0
0,4,20,950000,60,2,2,1,0,0,0
0,4,19,850000,42,2,1,1,0,0,0
0,4,7,750000,46,2,1,0,0,0,0
0,4,16,1000000,50,2,1,1,0,0,0
0,4,16,1000000,55,2,1,1,0,0,0
0,4,19,1000000,52,2,1,1,0,0,0
0,4,19,900000,40,2,1,1,0,0,0
0,4,14,1250000,57,3,2,1,0,1,0
0,4,17,1200000,54,3,2,1,0,0,0
0,4,16,1050000,50,2,1,1,0,0,0
0,4,14,900000,52,2,2,1,0,0,0
0,4,8,900000,46,2,1,1,0,0,0
0,4,12,800000,42,2,1,0,0,0,0
0,4,12,1000000,55,3,2,0,0,0,0
0,4,5,800000,42,2,1,0,0,0,0
0,4,5,1000000,61,3,2,1,0,0,0
0,4,16,955000,55,3,2,1,0,0,0
0,4,19,960000,60,3,2,1,0,0,0
0,4,20,900000,43,2,1,1,0,0,0
0,4,18,850000,48,2,1,0,0,0,0
0,4,18,700000,45,2,1,0,0,0,0
0,4,9,1150000,55,3,2,1,0,0,0
0,4,9,870000,43,2,2,1,0,0,0
0,4,11,850000,48,2,1,1,0,0,0
0,4,10,1300000,55,2,2,1,1,0,0
0,4,17,1100000,55,3,2,1,0,0,0
0,4,0,1000000,45,2,1,1,0,0,0
0,4,15,1050000,60,3,2,1,0,0,0
0,4,3,850000,48,2,1,0,0,0,0
0,4,14,1200000,62,3,2,1,0,0,0
0,4,5,800000,45,2,2,0,0,0,0
0,4,13,900000,60,2,2,1,0,1,0
0,4,10,900000,55,2,1,0,0,0,0
0,4,19,900000,43,2,1,1,0,0,0
0,4,21,1200000,48,2,1,1,0,0,0
0,4,4,850000,50,2,2,0,0,0,0
0,4,16,980000,68,2,2,1,0,0,0
0,4,14,1250000,65,3,2,1,0,0,0
0,4,17,1150000,60,3,2,1,0,0,0
0,4,5,850000,52,3,2,1,0,0,0
0,4,5,800000,55,2,2,0,0,0,0
0,4,19,800000,42,2,1,1,0,0,0
0,4,0,850000,47,2,1,0,0,0,0
0,4,19,830000,43,2,1,0,0,0,0
0,4,0,1000000,42,2,1,1,0,0,0
0,4,15,1000000,70,2,1,0,0,0,0
0,4,8,1250000,45,2,1,1,0,0,0
0,4,20,1000000,45,2,1,1,0,0,0
0,4,5,800000,60,3,2,1,0,0,0
0,4,19,800000,45,2,1,1,0,0,0
0,4,10,1100000,100,3,2,1,0,0,0
0,4,16,1100000,55,2,2,1,0,0,0
0,4,8,1200000,60,2,2,1,0,0,0
0,4,11,1100000,59,2,2,1,0,0,0
0,4,8,1050000,63,2,2,1,0,0,0
0,4,10,1100000,59,2,2,1,0,0,0
0,4,1,1050000,59,3,2,1,0,0,0
0,4,11,1100000,55,2,2,1,0,0,0
0,4,12,1200000,56,2,2,1,0,0,0
0,4,12,850000,58,2,2,0,0,0,0
0,4,17,1000000,55,2,2,1,0,0,0
0,4,21,900000,54,2,2,0,0,0,0
0,4,8,900000,60,2,2,0,0,0,0
0,4,1,1000000,55,2,2,1,0,0,0
0,4,14,1000000,60,2,2,1,0,0,0
0,4,6,1200000,58,3,2,1,0,0,0
0,4,19,850000,55,2,1,0,0,0,0
0,4,14,950000,55,2,1,0,0,0,0
0,4,3,870000,45,2,1,0,0,0,0
0,4,14,1200000,55,3,2,1,0,0,0
0,4,1,950000,58,3,2,1,0,0,0
0,4,17,800000,52,2,2,0,0,0,0
0,4,16,970000,54,3,2,1,0,0,0
0,4,17,950000,54,2,2,1,0,0,0
0,4,0,950000,55,3,2,1,0,0,0
0,4,1,900000,60,3,2,1,0,0,0
0,4,3,1100000,60,2,2,1,0,1,0
0,4,16,900000,53,2,2,1,0,0,0
0,4,10,950000,60,3,2,1,0,0,0
0,4,14,1000000,52,2,2,0,0,0,0
0,4,10,950000,55,2,2,1,0,0,0
0,4,12,950000,55,3,2,0,0,0,0
0,4,20,800000,55,2,1,0,0,0,0
0,4,15,1000000,53,2,2,1,0,0,0
0,4,8,900000,60,2,2,0,0,0,0
0,4,12,900000,52,2,2,1,0,1,0
0,4,7,850000,52,2,2,1,0,1,0
0,4,17,730000,55,3,2,0,0,0,0
0,4,3,1400000,63,2,2,1,0,0,0
0,4,4,1700000,77,3,2,1,0,0,0
0,4,16,1400000,70,3,2,1,0,0,0
0,4,8,1250000,68,2,2,1,0,0,0
0,4,7,1300000,64,2,2,1,0,0,0
0,4,2,1350000,80,2,2,1,0,0,0
0,4,20,1400000,72,3,2,1,0,0,0
0,4,2,1350000,80,2,2,1,0,0,0
0,4,19,1100000,68,3,2,0,0,0,0
0,4,12,1300000,80,3,2,1,0,0,0
0,4,6,1500000,85,3,2,1,0,0,0
0,4,20,1350000,67,3,2,1,0,0,0
0,4,13,1350000,70,3,2,1,0,0,0
0,4,8,1650000,85,3,2,1,0,0,0
0,4,15,1300000,70,3,2,1,0,0,0
0,4,15,1700000,85,3,2,1,0,0,0
0,4,13,1250000,70,3,2,1,0,0,0
0,4,0,1500000,70,3,2,1,0,0,0
0,4,15,1400000,65,3,2,1,0,0,0
0,4,9,1600000,84,3,2,1,0,1,0
0,4,2,1400000,72,3,2,1,0,0,0
0,4,4,1100000,70,2,2,1,1,0,0
0,4,13,1300000,70,3,2,1,0,0,0
0,4,14,1500000,73,3,2,1,0,0,0
0,4,9,1400000,84,3,2,1,0,1,0
0,4,17,1400000,76,3,2,1,0,0,0
0,4,9,1250000,70,2,2,1,0,0,0
0,4,12,1500000,88,3,2,1,0,0,0
0,4,20,1850000,78,3,2,1,0,0,0
0,4,12,1500000,72,3,2,1,0,0,0
0,4,11,1350000,60,3,2,1,0,0,0
0,4,0,1100000,78,3,2,1,0,0,0
0,4,11,1200000,63,2,2,1,0,0,0
0,4,0,900000,65,2,2,1,0,0,0
0,4,0,800000,57,3,2,1,0,0,0
0,4,11,950000,57,2,2,1,0,0,0
0,4,22,950000,57,3,2,1,0,0,0
0,4,20,1100000,57,3,2,1,0,0,0
0,4,17,1150000,65,3,2,1,0,0,0
0,4,26,1100000,57,3,2,1,0,0,0
0,4,21,1300000,75,3,2,1,0,0,0
0,4,5,1050000,57,2,2,1,0,0,0
0,4,0,850000,57,3,2,1,0,0,0
0,4,19,1150000,60,2,2,1,1,0,0
0,4,11,950000,57,2,2,1,0,0,0
0,4,5,950000,57,2,2,1,0,0,0
0,4,13,1100000,60,3,2,1,0,0,0
0,4,20,1150000,60,3,2,1,0,0,0
0,4,20,1100000,60,3,2,1,0,0,0
0,4,21,1200000,65,3,2,1,0,0,0
0,4,17,1100000,65,3,2,1,0,0,0
0,4,11,900000,57,3,2,1,0,0,0
0,4,2,1000000,60,3,2,1,0,0,0
0,4,6,900000,60,3,2,1,0,0,0
0,4,11,800000,57,3,2,1,0,0,0
0,4,8,820000,57,3,2,1,0,0,0
0,4,24,900000,57,3,2,1,0,0,0
0,4,2,1200000,62,2,2,1,0,0,0
0,4,16,1100000,58,2,2,0,0,0,0
0,4,7,1050000,60,2,2,1,0,0,0
0,4,20,1100000,55,2,1,1,0,0,0
0,4,16,1100000,54,3,2,1,0,0,0
0,4,17,1100000,65,3,2,1,0,0,0
0,4,12,950000,55,2,2,1,0,0,0
0,4,13,1100000,60,2,2,1,0,0,0
0,4,12,900000,52,2,2,1,0,0,0
0,4,1,1060000,55,3,2,1,0,0,0
0,4,6,1020000,60,3,2,1,0,0,0
0,4,16,1150000,60,2,1,1,0,0,0
0,4,19,1100000,62,3,2,1,0,0,0
0,4,13,950000,55,2,2,0,0,0,0
0,4,13,1050000,56,2,2,1,0,0,0
0,4,15,1200000,62,3,2,1,0,0,0
0,4,8,1150000,62,3,2,1,0,0,0
0,4,16,1050000,54,2,2,1,0,1,0
0,4,18,1000000,54,3,2,1,0,0,0
0,4,4,900000,56,2,2,1,0,0,0
0,4,1,950000,53,2,2,1,0,0,0
0,4,0,850000,55,2,2,1,0,0,0
0,4,19,1100000,60,3,2,1,0,0,0
0,4,9,1100000,60,3,2,1,0,0,0
0,4,0,900000,60,3,2,0,0,0,0
0,4,5,1050000,60,2,2,1,0,0,0
0,4,9,1150000,60,3,2,1,0,0,0
0,4,10,900000,45,2,1,1,0,0,0
0,4,9,1000000,60,2,2,1,0,0,0
0,4,12,1030000,65,3,2,1,0,0,0
0,4,8,1100000,65,3,2,1,0,0,0
0,4,1,1100000,55,3,2,1,0,0,0
0,4,6,1020000,55,2,2,1,0,0,0
0,4,4,1100000,51,2,2,1,1,0,0
0,4,3,900000,60,2,2,1,0,0,0
0,4,7,980000,58,3,2,0,0,0,0
0,4,3,900000,56,3,2,0,0,0,0
0,4,4,800000,55,2,2,0,0,1,0
0,4,6,950000,62,2,2,0,1,0,0
0,4,9,1000000,62,2,2,0,0,0,0
0,4,2,920000,79,3,2,1,0,0,0
0,4,9,800000,75,3,2,0,0,0,0
0,4,11,800000,50,3,2,0,0,0,0
0,4,0,760000,53,2,2,0,0,0,0
0,4,12,930000,55,3,2,0,0,0,0
0,4,3,950000,78,3,2,1,0,0,0
0,4,4,850000,73,3,2,1,0,0,0
